submitter,station,buyer,advertiser,candidate,contract_id,start_time,end_time,start_date,end_date,spots_per_week,rate_per_spot,race,election,youtube_id,description,ad_name
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26734,10:30 p.m.,11 p.m.,10/29/2012,11/4/2012,1,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26734,6 p.m.,6:30 p.m.,10/29/2012,11/4/2012,1,165,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26734,9 p.m.,10 p.m.,10/29/2012,11/4/2012,1,495,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26734,4 p.m.,4:30 p.m.,11/5/2012,11/11/2012,1,125,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,5 a.m.,6 a.m.,10/22/2012,10/28/2012,3,95,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,5 a.m.,6 a.m.,10/29/2012,11/4/2012,2,95,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,6 a.m.,7 a.m.,10/22/2012,10/28/2012,3,200,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,6 a.m.,7 a.m.,10/29/2012,11/4/2012,2,200,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,7 a.m.,9 a.m.,10/22/2012,10/28/2012,3,130,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,7 a.m.,9 a.m.,10/29/2012,11/4/2012,2,130,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,7 a.m.,8 a.m.,10/22/2012,10/28/2012,1,65,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,7 a.m.,8 a.m.,10/22/2012,10/28/2012,1,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,9 a.m.,10 a.m.,10/22/2012,10/28/2012,3,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,9 a.m.,10 a.m.,10/29/2012,11/4/2012,2,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,10 a.m.,11 a.m.,10/22/2012,10/28/2012,3,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,10 a.m.,11 a.m.,10/29/2012,11/4/2012,2,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,2 p.m.,6 p.m.,10/22/2012,10/28/2012,4,125,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,3 p.m.,3:30 p.m.,10/22/2012,10/28/2012,3,100,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,3 p.m.,3:30 p.m.,10/29/2012,11/4/2012,2,100,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,3:30 p.m.,4 p.m.,10/22/2012,10/28/2012,1,115,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,4 p.m.,4:30 p.m.,10/22/2012,10/28/2012,3,125,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,4 p.m.,4:30 p.m.,10/29/2012,11/4/2012,2,125,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,4:30 p.m.,5 p.m.,10/22/2012,10/28/2012,3,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,4:30 p.m.,5 p.m.,10/29/2012,11/4/2012,2,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,5 p.m.,5:30 p.m.,10/22/2012,10/28/2012,3,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,5 p.m.,5:30 p.m.,10/29/2012,11/4/2012,2,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,6 p.m.,6:30 p.m.,10/22/2012,10/28/2012,3,315,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,6 p.m.,6:30 p.m.,10/29/2012,11/4/2012,2,315,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,6:30 p.m.,7 p.m.,10/22/2012,10/28/2012,3,250,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,6:30 p.m.,7 p.m.,10/29/2012,11/4/2012,2,250,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,7 p.m.,8 p.m.,10/22/2012,10/28/2012,1,875,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,3,500,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,10 p.m.,10:35 p.m.,10/29/2012,11/4/2012,2,500,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,1,320,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,1,625,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,10:35 p.m.,11:05 p.m.,10/29/2012,11/4/2012,1,175,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,10:30 p.m.,11:30 p.m.,10/22/2012,10/28/2012,2,50,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,10:30 p.m.,11 p.m.,10/22/2012,10/28/2012,1,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,6 p.m.,6:30 p.m.,10/22/2012,10/28/2012,1,165,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26728,7 p.m.,8 p.m.,10/29/2012,11/4/2012,1,660,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,5 a.m.,6 a.m.,10/15/2012,10/21/2012,3,95,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,5 a.m.,6 a.m.,10/22/2012,10/28/2012,2,95,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,6 a.m.,7 a.m.,10/15/2012,10/21/2012,3,200,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,6 a.m.,7 a.m.,10/22/2012,10/28/2012,2,200,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,7 a.m.,9 a.m.,10/15/2012,10/21/2012,3,130,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,7 a.m.,9 a.m.,10/22/2012,10/28/2012,2,130,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,7 a.m.,8 a.m.,10/15/2012,10/21/2012,1,65,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,7 a.m.,8 a.m.,10/15/2012,10/21/2012,1,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,9 a.m.,10 a.m.,10/15/2012,10/21/2012,3,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,9 a.m.,10 a.m.,10/22/2012,10/28/2012,2,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,10 a.m.,11 a.m.,10/15/2012,10/21/2012,3,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,10 a.m.,11 a.m.,10/22/2012,10/28/2012,2,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,2 p.m.,6 p.m.,10/15/2012,10/21/2012,4,125,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,3 p.m.,3:30 p.m.,10/15/2012,10/21/2012,3,100,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,3 p.m.,3:30 p.m.,10/22/2012,10/28/2012,2,100,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,3:30 p.m.,4 p.m.,10/15/2012,10/21/2012,1,115,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,4 p.m.,4:30 p.m.,10/15/2012,10/21/2012,3,125,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,4 p.m.,4:30 p.m.,10/22/2012,10/28/2012,2,125,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,4:30 p.m.,5 p.m.,10/15/2012,10/21/2012,3,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,4:30 p.m.,5 p.m.,10/22/2012,10/28/2012,2,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,5 p.m.,5:30 p.m.,10/15/2012,10/21/2012,3,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,5 p.m.,5:30 p.m.,10/22/2012,10/28/2012,2,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,6 p.m.,6:30 p.m.,10/15/2012,10/21/2012,3,315,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,6 p.m.,6:30 p.m.,10/22/2012,10/28/2012,2,315,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,6:30 p.m.,7 p.m.,10/15/2012,10/21/2012,3,250,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,6:30 p.m.,7 p.m.,10/22/2012,10/28/2012,2,250,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,9 p.m.,10 p.m.,10/22/2012,10/28/2012,1,875,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,9 p.m.,10 p.m.,10/22/2012,10/28/2012,1,875,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,8 p.m.,9 p.m.,10/15/2012,10/21/2012,1,750,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,10 p.m.,10:35 p.m.,10/15/2012,10/21/2012,3,500,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,2,500,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,10 p.m.,10:35 p.m.,10/15/2012,10/21/2012,1,320,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,10 p.m.,10:35 p.m.,10/15/2012,10/21/2012,1,625,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,10:35 p.m.,11:05 p.m.,10/22/2012,10/28/2012,1,175,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,10:30 p.m.,11:30 p.m.,10/15/2012,10/21/2012,2,50,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,10:30 p.m.,11:30 p.m.,10/15/2012,10/21/2012,1,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,6 p.m.,6:30 p.m.,10/15/2012,10/21/2012,1,165,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26727,7 p.m.,8 p.m.,10/22/2012,10/28/2012,1,660,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,5 a.m.,6 a.m.,10/8/2012,10/14/2012,3,95,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,5 a.m.,6 a.m.,10/15/2012,10/21/2012,2,95,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,6 a.m.,7 a.m.,10/8/2012,10/14/2012,3,200,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,6 a.m.,7 a.m.,10/15/2012,10/21/2012,2,200,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,7 a.m.,9 a.m.,10/8/2012,10/14/2012,3,130,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,7 a.m.,9 a.m.,10/15/2012,10/21/2012,2,130,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,7 a.m.,8 a.m.,10/8/2012,10/14/2012,1,65,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,7 a.m.,8 a.m.,10/8/2012,10/14/2012,1,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,9 a.m.,10 a.m.,10/8/2012,10/14/2012,3,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,9 a.m.,10 a.m.,10/15/2012,10/21/2012,2,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,10 a.m.,11 a.m.,10/8/2012,10/14/2012,3,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,10 a.m.,11 a.m.,10/15/2012,10/21/2012,2,85,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,2 p.m.,6 p.m.,10/8/2012,10/14/2012,4,125,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,3 p.m.,3:30 p.m.,10/8/2012,10/14/2012,3,100,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,3 p.m.,3:30 p.m.,10/15/2012,10/21/2012,2,100,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,3:30 p.m.,4 p.m.,10/8/2012,10/14/2012,1,115,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,4 p.m.,4:30 p.m.,10/8/2012,10/14/2012,3,125,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,4 p.m.,4:30 p.m.,10/15/2012,10/21/2012,2,125,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,4:30 p.m.,5 p.m.,10/8/2012,10/14/2012,3,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,4:30 p.m.,5 p.m.,10/15/2012,10/21/2012,2,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,5 p.m.,5:30 p.m.,10/8/2012,10/14/2012,3,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,5 p.m.,5:30 p.m.,10/15/2012,10/21/2012,2,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,6 p.m.,6:30 p.m.,10/8/2012,10/14/2012,3,315,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,6 p.m.,6:30 p.m.,10/15/2012,10/21/2012,2,315,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,6:30 p.m.,7 p.m.,10/8/2012,10/14/2012,3,250,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,6:30 p.m.,7 p.m.,10/15/2012,10/21/2012,2,250,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,7 p.m.,8 p.m.,10/8/2012,10/14/2012,1,750,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,7 p.m.,8 p.m.,10/8/2012,10/14/2012,1,875,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,10 p.m.,10:35 p.m.,10/8/2012,10/14/2012,3,500,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,10 p.m.,10:35 p.m.,10/15/2012,10/21/2012,2,500,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,10 p.m.,10:35 p.m.,10/8/2012,10/14/2012,1,320,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,10 p.m.,10:35 p.m.,10/8/2012,10/14/2012,1,635,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,10:35 p.m.,11:05 p.m.,10/15/2012,10/21/2012,1,175,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,10:30 p.m.,11:30 p.m.,10/8/2012,10/14/2012,2,50,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,10:30 p.m.,11 p.m.,10/8/2012,10/14/2012,1,190,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,6 p.m.,6:30 p.m.,10/8/2012,10/14/2012,1,165,U.S. Senate,General,,,
Patane,KMIZ,Strategic Media Services,National Republican Senatorial Committee,,26724,7 p.m.,8 p.m.,10/15/2012,10/21/2012,1,660,U.S. Senate,General,,,
Patane,KQFX,Crossroads Media,Crossroads GPS,Issue,26829,9 p.m.,9:30 p.m.,4/30/2012,5/6/2012,1,400,,,,,
Patane,KQFX,Crossroads Media,Crossroads GPS,Issue,26829,8 p.m.,9 p.m.,4/30/2012,5/6/2012,1,650,,,,,
Patane,KQFX,Crossroads Media,Crossroads GPS,Issue,26829,9 p.m.,9:30 p.m.,4/30/2012,5/6/2012,1,400,,,,,
Patane,KQFX,Crossroads Media,Crossroads GPS,Issue,26829,9 p.m.,9:30 p.m.,4/23/2012,4/29/2012,1,200,,,,,
Patane,KQFX,Crossroads Media,Crossroads GPS,Issue,26829,8 a.m.,9 a.m.,4/23/2012,4/29/2012,1,40,,,,,
Patane,KQFX,Crossroads Media,Crossroads GPS,Issue,26829,9 p.m.,9:30 p.m.,4/23/2012,4/29/2012,1,300,,,,,
Patane,KQFX,Crossroads Media,Crossroads GPS,Issue,26829,9 p.m.,9:30 p.m.,4/23/2012,4/29/2012,1,400,,,,,
Patane,KQFX,Crossroads Media,Crossroads GPS,Issue,26829,9 p.m.,9:30 p.m.,4/30/2012,5/6/2012,1,400,,,,,
Patane,KQFX,Crossroads Media,Crossroads GPS,Issue,26829,9 p.m.,9:30 p.m.,4/30/2012,5/6/2012,1,400,,,,,
Patane,KQFX,Crossroads Media,Crossroads GPS,Issue,26829,9 p.m.,9:30 p.m.,4/23/2012,4/29/2012,1,400,,,,,
Patane,KQFX,Crossroads Media,Crossroads GPS,Issue,26829,9 p.m.,9:30 p.m.,4/30/2012,5/6/2012,1,400,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,10 p.m.,10:35 p.m.,4/23/2012,4/29/2012,1,750,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,10 p.m.,10:35 p.m.,4/30/2012,5/6/2012,1,750,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,5 p.m.,5:30 p.m.,4/23/2012,4/29/2012,1,300,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,5 p.m.,5:30 p.m.,4/30/2012,5/6/2012,1,300,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 p.m.,6:30 p.m.,4/23/2012,4/29/2012,1,400,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 p.m.,6:30 p.m.,4/30/2012,5/6/2012,1,400,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,7 a.m.,9 a.m.,4/23/2012,4/29/2012,1,200,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,7 a.m.,9 a.m.,4/30/2012,5/6/2012,1,200,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,9 p.m.,10 p.m.,4/23/2012,4/29/2012,1,500,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,9 p.m.,10 p.m.,4/30/2012,5/6/2012,1,500,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,5 p.m.,5:30 p.m.,4/30/2012,5/6/2012,1,300,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 a.m.,7 a.m.,4/30/2012,5/6/2012,1,265,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,7 a.m.,9 a.m.,4/30/2012,5/6/2012,1,200,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,9 p.m.,10 p.m.,4/30/2012,5/6/2012,1,1250,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,7 a.m.,8 a.m.,4/23/2012,4/29/2012,1,150,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 p.m.,7 p.m.,4/23/2012,4/29/2012,1,575,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,7 a.m.,8 a.m.,4/23/2012,4/29/2012,1,300,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,8 a.m.,9 a.m.,4/23/2012,4/29/2012,1,150,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,10 p.m.,10:35 p.m.,4/23/2012,4/29/2012,1,750,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,10 p.m.,10:35 p.m.,4/30/2012,5/6/2012,1,750,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 p.m.,6:30 p.m.,4/23/2012,4/29/2012,1,400,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 p.m.,6:30 p.m.,4/30/2012,5/6/2012,1,400,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 a.m.,7 a.m.,4/23/2012,4/29/2012,1,265,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 a.m.,7 a.m.,4/30/2012,5/6/2012,1,265,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,7 a.m.,9 a.m.,4/23/2012,4/29/2012,1,200,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,10 p.m.,10:35 p.m.,4/30/2012,5/6/2012,1,750,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,5 p.m.,5:30 p.m.,4/30/2012,5/6/2012,1,300,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 p.m.,6:30 p.m.,4/30/2012,5/6/2012,1,400,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 a.m.,7 a.m.,4/30/2012,5/6/2012,1,265,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,5 p.m.,5:30 p.m.,4/23/2012,4/29/2012,1,300,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,5 p.m.,5:30 p.m.,4/30/2012,5/6/2012,1,300,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 p.m.,6:30 p.m.,4/23/2012,4/29/2012,1,400,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,6 a.m.,7 a.m.,4/23/2012,4/29/2012,1,265,,,,,
Patane,KMIZ,Crossroads Media,Crossroads GPS,Issue,26828,7 a.m.,9 a.m.,4/30/2012,5/6/2012,1,200,,,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,5 a.m.,6 a.m.,3/19/2012,3/25/2012,3,15,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,5 a.m.,6 a.m.,3/26/2012,4/1/2012,2,15,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,6 a.m.,7 a.m.,3/19/2012,3/25/2012,2,35,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,6 a.m.,7 a.m.,3/26/2012,4/1/2012,2,35,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,7 a.m.,9 a.m.,3/19/2012,3/25/2012,3,18,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,7 a.m.,9 a.m.,3/26/2012,4/1/2012,2,18,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,8 a.m.,9 a.m.,3/19/2012,3/25/2012,1,20,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,9 a.m.,10 a.m.,3/19/2012,3/25/2012,3,8,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,9 a.m.,10 a.m.,3/26/2012,4/1/2012,2,8,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,10 a.m.,11 a.m.,3/19/2012,3/25/2012,3,25,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,10 a.m.,11 a.m.,3/26/2012,4/1/2012,2,25,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,11 a.m.,12 p.m.,3/19/2012,3/25/2012,3,15,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,11 a.m.,12 p.m.,3/26/2012,4/1/2012,2,15,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,5 p.m.,5:30 p.m.,3/19/2012,3/25/2012,1,31,Governor,Primary,,,
Patane,KMIZ,Thompson Communications,Spence for Governor,Dave Spence,26295,5 p.m.,5:30 p.m.,3/26/2012,4/1/2012,2,31,Governor,Primary,,,
